name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sceaux,2010-10-22,10.8,2.2,5.6,10.8,1.4,5.3,-0.8,64.8,0,0,0,,0,0,14.3,6.9,173.1,1022.5,60.9,28.4,103.8,9,5,,2010-10-22T08:21:27,2010-10-22T18:48:25,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-23,11.8,2.1,6.3,11.8,0.2,4.4,3.1,80.3,3.765,100,16.67,rain,0,0,53.6,21.7,211.3,1011.9,80.7,23.6,35,3,2,,2010-10-23T08:23:00,2010-10-23T18:46:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-24,10.8,5.2,7.9,10.8,4,6.4,4.4,79.1,0.071,100,4.17,rain,0,0,31.7,15.2,312.9,1013.1,50.9,34.5,87.8,7.6,4,,2010-10-24T08:24:34,2010-10-24T18:44:45,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-25,10.9,4.6,7.1,10.9,1.6,4.9,2.6,73.9,0.086,100,8.33,rain,0,0,40.4,22,355.7,1025,43.9,40.3,116.7,10.1,5,,2010-10-25T08:26:07,2010-10-25T18:42:57,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999,remote"
Sceaux,2010-10-26,11.5,1.8,6.7,11.5,1.7,6.1,1.6,72.1,0.087,100,4.17,rain,0,0,24,12.7,204.1,1029.8,61,22.4,120.4,10.2,5,,2010-10-26T08:27:41,2010-10-26T18:41:10,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-27,13.7,7.8,10.1,13.7,6.1,9.4,1.6,56.4,0,0,0,,0,0,31.8,17.4,197.2,1024.7,76,31.6,101.7,8.9,5,,2010-10-27T08:29:16,2010-10-27T18:39:24,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-28,13.2,9.1,10.6,13.2,7.1,10,7.7,82.8,0.28,100,8.33,rain,0,0,28.4,14.6,196.2,1021.7,87.7,16.8,93.7,8.1,4,,2010-10-28T08:30:50,2010-10-28T18:37:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-29,15.2,8.4,11.8,15.2,6.7,11.1,6.3,70.8,0,0,0,,0,0,31.7,17.7,159.8,1008.7,80.6,33.2,76.2,6.5,3,,2010-10-29T08:32:25,2010-10-29T18:35:57,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-30,14.7,9.6,12.1,14.7,8.2,12,9.1,82.3,6.697,100,33.33,rain,0,0,44.6,21.4,190.2,1002.3,70.1,28.5,95.7,8.3,4,,2010-10-30T08:34:00,2010-10-30T18:34:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-10-31,16.1,9,11.8,16.1,7.6,11.3,8.7,82.1,0.266,100,12.5,rain,0,0,23,12.2,107.4,998.7,59.1,34.1,88.6,8,4,,2010-10-31T07:35:35,2010-10-31T17:32:35,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-01,13.5,8.7,10.8,13.5,6.7,10.1,8.1,84,0.086,100,8.33,rain,0,0,30.7,16.3,334.8,1012.2,68.9,15.9,101.1,8.8,4,,2010-11-01T07:37:10,2010-11-01T17:30:56,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-02,13,6.1,9.8,13,4,9.2,8.4,91.3,0.02,100,8.33,rain,0,0,30.9,17.2,209.5,1017.5,65.3,6.1,54.2,4.6,3,,2010-11-02T07:38:46,2010-11-02T17:29:19,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-03,15.4,11.7,13.8,15.4,11.7,13.8,11.1,84,0.071,100,4.17,rain,0,0,36.1,17.2,223.8,1018.8,98.8,27.3,53.2,4.7,2,,2010-11-03T07:40:21,2010-11-03T17:27:44,0.9,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-04,17,11.8,15.1,17,11.8,15.1,12,82.4,0.006,100,4.17,rain,0,0,41.5,21,231,1026.1,70.9,38.6,97,8.3,4,,2010-11-04T07:41:56,2010-11-04T17:26:10,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-05,17.3,12,14.5,17.3,12,14.5,9.2,70.9,0,0,0,,0,0,37.2,18.6,224.5,1026.7,87.6,39.9,88.7,7.6,3,,2010-11-05T07:43:32,2010-11-05T17:24:37,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-06,14.1,9.7,11.8,14.1,8.4,11.7,9.3,85.2,11.796,100,41.67,rain,0,0,35,18.6,232.7,1017.7,95.5,23.1,22.6,2.2,1,,2010-11-06T07:45:07,2010-11-06T17:23:07,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-07,9.7,4.2,7.4,8.7,2.1,5.8,5.8,89.8,12.391,100,45.83,rain,0,0,29.5,15.7,314.1,1004.8,96,13.8,27.1,2.3,1,,2010-11-07T07:46:43,2010-11-07T17:21:38,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-08,6.9,3.1,4.9,5.6,-0.4,1.8,3.6,91.4,10.156,100,37.5,rain,0,0,61.2,30.5,170.6,980.9,78.7,21.7,24.5,2.1,1,,2010-11-08T07:48:18,2010-11-08T17:20:11,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-09,9.6,5.6,8.1,8.3,3.2,6.3,6.9,92.2,6.07,100,58.33,rain,0,0,33.9,16.6,163,973.9,95.5,15.5,32.8,2.7,2,,2010-11-09T07:49:53,2010-11-09T17:18:46,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-10,8.8,3.8,7.1,7.7,1.1,4.9,4.5,83.9,3.496,100,33.33,rain,0,0,44.6,21.4,316,994.3,65.6,22.7,73,6.2,3,,2010-11-10T07:51:28,2010-11-10T17:17:23,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-11,14.4,1.8,7.1,14.4,-1.2,4.9,5.1,87.1,8.04,100,54.17,"rain,snow",0,0,68.8,32,205.5,1003.7,77.2,21.2,18.4,1.5,1,,2010-11-11T07:53:03,2010-11-11T17:16:01,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-12,14.8,10.3,12.7,14.8,10.3,12.7,9,78.6,1.382,100,12.5,rain,0,0,62.3,35.4,231.7,1002.4,91.7,31.4,33.9,2.9,2,,2010-11-12T07:54:37,2010-11-12T17:14:42,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-13,14.7,13.5,14,14.7,13.5,14,11.9,87.1,2.431,100,33.33,rain,0,0,61.2,29.1,207.3,1000,99.2,19.2,45.5,3.9,2,,2010-11-13T07:56:11,2010-11-13T17:13:25,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-14,14.6,8.9,12.4,14.6,7.8,12.3,9.1,80.5,2.455,100,33.33,rain,0,0,53.6,23.4,206.7,999.3,92.1,37.9,25.9,2.1,1,,2010-11-14T07:57:45,2010-11-14T17:12:10,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-15,10.7,4.9,8.1,10.7,4.9,7.8,5.9,86.5,0.231,100,12.5,rain,0,0,23.6,10.7,202.8,1013.4,79.7,28,58.1,5.1,3,,2010-11-15T07:59:19,2010-11-15T17:10:57,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-16,11.2,5,7.7,11.2,3.4,7,4.9,83.1,0.071,100,4.17,rain,0,0,16.6,8.7,346.5,1021.1,33.7,15.4,61.8,5.4,3,,2010-11-16T08:00:52,2010-11-16T17:09:46,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-17,6.2,2.2,4.5,4.7,-1.4,2.3,2.3,86.2,0.188,100,8.33,rain,0,0,27.7,14.3,122.3,1010.8,97.4,8.5,34.2,2.9,2,,2010-11-17T08:02:24,2010-11-17T17:08:37,0.36,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-18,7.9,4.9,6.4,6.6,2.5,4.7,4.7,88.5,0.149,100,20.83,rain,0,0,22.3,11.6,190.7,1008.7,98.9,16.3,42.6,3.6,3,,2010-11-18T08:03:56,2010-11-18T17:07:31,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-19,7.4,4.8,6.2,6.6,2.4,4.4,5.3,93.7,0.01,100,8.33,rain,0,0,22.3,11.8,176.1,1014.3,94.4,4.4,39.1,3.4,2,,2010-11-19T08:05:27,2010-11-19T17:06:27,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-20,10.6,5.9,7.6,10.6,4,6,4.6,81.8,0.071,100,4.17,rain,0,0,29.9,15.4,77.7,1010.6,70.9,19.7,53.4,4.7,3,,2010-11-20T08:06:57,2010-11-20T17:05:26,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-21,7.3,4.1,5.9,6.2,1.1,3.4,4.6,91.3,2.703,100,50,rain,0,0,32.4,18.3,21.4,1006.6,98.1,6.3,32.6,2.7,2,,2010-11-21T08:08:27,2010-11-21T17:04:26,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-22,4.7,4,4.4,2.2,0.6,1.5,1.8,83.6,0.174,100,4.17,rain,0,0,33.4,16.6,356.7,1005.8,99.8,5.5,38.7,3.4,2,,2010-11-22T08:09:55,2010-11-22T17:03:30,0.53,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-23,6.3,1.9,4.2,4,-0.7,2.1,1.6,82.8,0.142,100,8.33,rain,0,0,23.4,13.3,298.7,1010.2,84.2,9.2,51.3,4.4,3,,2010-11-23T08:11:23,2010-11-23T17:02:36,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-24,7.5,3,4.9,5.8,-0.6,2.5,2.1,82.8,1.105,100,16.67,rain,0,0,28.5,15.7,272.5,1011,80,19.7,42.3,3.6,2,,2010-11-24T08:12:50,2010-11-24T17:01:44,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-25,4.4,0.6,3,3.6,-3,0.9,0.8,85.8,0.987,100,25,"rain,snow",0,0,33.4,13.6,309.4,1006.2,82.6,14.9,41.5,3.7,2,,2010-11-25T08:14:16,2010-11-25T17:00:55,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-26,2.8,-1.1,0.5,0.4,-5.8,-3.1,-1.3,88.3,0.091,100,12.5,"rain,snow",0,0,34.5,17.8,258.8,1007.7,66.7,13.1,53.9,4.6,3,,2010-11-26T08:15:41,2010-11-26T17:00:09,0.67,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-27,3.3,-1.3,0.1,0.6,-4.9,-2.9,-3,79.9,0,0,0,,0,0,23.1,12.3,119.3,1003.5,88.5,16.4,62.8,5.5,3,,2010-11-27T08:17:04,2010-11-27T16:59:25,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-28,1.2,-1.9,0.1,-0.4,-3,-1.9,-2.7,81.3,0,0,0,,0,0,23.9,13.3,64.7,1003.1,92.6,12.7,22.2,2.1,1,,2010-11-28T08:18:26,2010-11-28T16:58:44,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-29,0.4,-4,-1.2,-0.4,-5,-3.5,-3.3,85.5,0.094,100,8.33,"rain,snow",0,0,23.6,14.3,333.3,1008.4,70,5,41,3.4,2,,2010-11-29T08:19:47,2010-11-29T16:58:06,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-11-30,-0.5,-4.6,-2.6,-4.1,-7.4,-6,-5.4,81.7,0,0,0,,0,0,38.2,21.9,62.2,1009.1,71.1,9.9,57.1,4.8,3,,2010-11-30T08:21:06,2010-11-30T16:57:31,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-01,-1,-3.3,-2.1,-3.2,-7.2,-6.3,-5.4,78.1,0,0,0,,0,0,44.1,22.8,22.2,1002.5,98.6,10.5,40.6,3.5,2,,2010-12-01T08:22:24,2010-12-01T16:56:58,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-02,-1.2,-3,-2.1,-3.4,-8.1,-6.2,-4.5,83.5,0.006,100,4.17,snow,0,0,31.6,16.9,174.8,1005.4,98.5,7.8,31.4,2.7,1,,2010-12-02T08:23:40,2010-12-02T16:56:28,0.88,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-03,-0.2,-1.8,-1,-2.3,-6,-4.3,-4.9,74.9,0,0,0,,0,0,25.9,13.1,8.1,1011.7,88.9,11.9,64.3,5.6,3,,2010-12-03T08:24:55,2010-12-03T16:56:02,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-04,2.6,-3.6,-0.8,-2.1,-8.2,-5.7,-3.1,84.3,0.596,100,20.83,"rain,snow",0,0,50,22.5,183.9,1015.3,87.7,12.5,33.2,2.9,2,,2010-12-04T08:26:08,2010-12-04T16:55:38,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-05,3.4,1.2,2.4,2.5,-1.9,0,-1.2,77.4,0.032,100,8.33,"rain,snow",0,0,42.5,19,196.9,1006.8,93.5,24.1,15.8,1.3,1,,2010-12-05T08:27:19,2010-12-05T16:55:17,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-06,2.8,1.1,1.7,2.7,-3,-1.8,0.2,90.1,0.808,100,16.67,"rain,snow",0,0,29.2,16.2,35.7,999.5,100,6.3,25.9,2.3,2,,2010-12-06T08:28:28,2010-12-06T16:54:59,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-07,1.1,0.2,0.6,-1.9,-4.2,-2.9,-0.8,90.3,4.089,100,41.67,"rain,snow",0,0,25.7,15.2,22.4,1001.6,99.9,4.4,19.5,1.7,1,,2010-12-07T08:29:35,2010-12-07T16:54:44,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-08,0.9,0,0.3,-1.9,-4.5,-3.4,-0.8,92.7,14.2,100,58.33,"rain,snow",0,0,38.1,18.5,1.2,1006.5,95.9,3.9,16.9,1.6,1,,2010-12-08T08:30:40,2010-12-08T16:54:32,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-09,2.8,-1,0.9,-0.3,-4,-2.1,-1.1,86.3,0.05,100,16.67,"rain,snow",0,0,26.7,15.1,289.8,1029.3,48.5,15.3,60.8,5.3,3,,2010-12-09T08:31:44,2010-12-09T16:54:23,0.12,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-10,4.3,-1.6,2,2.3,-3.8,-0.4,-0.1,86.2,0.115,100,33.33,rain,0,0,23.8,12,262.2,1034.2,81.6,16.1,33.1,2.9,2,,2010-12-10T08:32:44,2010-12-10T16:54:17,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-11,5.9,3.8,4.8,4.9,1.6,3,2.4,84.5,0.015,100,4.17,rain,0,0,25.3,11.7,258,1027.6,99.9,15.8,27,2.5,1,,2010-12-11T08:33:43,2010-12-11T16:54:14,0.18,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-12,6.8,4,5.3,4.5,0.9,2.9,2.3,81.7,0,0,0,,0,0,34.6,14.6,348,1021.7,87,15.6,28.9,2.5,1,,2010-12-12T08:34:39,2010-12-12T16:54:15,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-13,3.1,-3,-0.5,-1.4,-8.2,-4.7,-4.4,75.4,0,0,0,,0,0,39.4,25.1,26.9,1024.5,42,14.2,65.8,5.6,3,,2010-12-13T08:35:33,2010-12-13T16:54:18,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-14,1.5,-2.8,-0.9,-2,-7.9,-5.4,-4.8,75,0,0,0,,0,0,38.9,20.5,357.4,1029.4,70.3,15.5,58.9,5.1,3,,2010-12-14T08:36:25,2010-12-14T16:54:24,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-15,2.8,-4.3,-0.6,-0.8,-8,-4.3,-3.8,78.7,0.107,100,8.33,rain,0,0,40.6,19.8,323.9,1032.8,75.5,17,47.3,4.1,2,,2010-12-15T08:37:14,2010-12-15T16:54:34,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-16,4.5,0.7,2.6,1,-2.1,-0.6,1.1,89.5,2.689,100,37.5,"rain,snow",0,0,50,24.5,245.8,1014,97,11.3,6.9,0.5,0,,2010-12-16T08:38:01,2010-12-16T16:54:46,0.34,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-17,3.5,-1.6,0.2,0,-5.9,-4.1,-2.7,81.2,1.646,100,50,"rain,snow",0,0,39.1,23,288,999.3,78.1,19.3,54.3,4.7,3,,2010-12-17T08:38:45,2010-12-17T16:55:01,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-18,0.7,-2,-0.5,-2,-4.8,-3.9,-2,89.5,2.516,100,25,"rain,snow",0,0,42.3,17.7,193.4,996.9,96.5,13.7,23.1,1.9,1,,2010-12-18T08:39:26,2010-12-18T16:55:20,0.41,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-19,5.6,-2.9,1.3,1,-5.9,-2.1,-0.4,89.1,8.755,100,41.67,"rain,snow",0,0,72.4,33.5,216.3,993.6,87.7,13.4,15.3,1.3,1,,2010-12-19T08:40:04,2010-12-19T16:55:41,0.44,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-20,1.3,-0.4,0.5,0.6,-3.9,-2.1,-1.1,89.7,3.102,100,33.33,"rain,snow",0,0,25.2,14.3,127.8,1002.7,94.3,7,30.5,2.5,1,,2010-12-20T08:40:40,2010-12-20T16:56:06,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-21,4.5,1.4,3.1,4.4,-2.2,1.5,2.3,94.1,0.02,100,8.33,"rain,snow",0,0,18.4,12.1,320.7,1002.7,95.1,3.5,22.5,1.8,1,,2010-12-21T08:41:13,2010-12-21T16:56:33,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-22,2.8,0.6,1.4,-0.5,-4,-2.3,0,90.6,9.849,100,29.17,"rain,snow",0,0,35.2,20.1,7.5,1001.8,99.2,6,19.6,1.7,1,,2010-12-22T08:41:44,2010-12-22T16:57:03,0.54,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-23,0.8,-0.6,0.1,-3.7,-6.9,-5.3,-1.3,90.6,5.092,100,41.67,"rain,snow",0,0,56.6,26.6,1.3,1001.1,99.3,5,15.3,1.1,1,,2010-12-23T08:42:11,2010-12-23T16:57:37,0.58,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-24,0.3,-1,-0.4,-5.4,-7.3,-6.3,-3.4,79.8,0.108,100,8.33,"rain,snow",0,0,58,29.7,356.9,1010.5,95.1,14.6,25.6,2.2,1,,2010-12-24T08:42:35,2010-12-24T16:58:13,0.61,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-25,0.4,-3.1,-1.5,-5,-8.2,-6.7,-5.8,72.7,0,0,0,,0,0,48.3,24.7,5.7,1024.4,49.6,22.2,62.2,5.4,3,,2010-12-25T08:42:57,2010-12-25T16:58:51,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-26,2.1,-4.9,-1.2,2.1,-7.9,-3,-3.4,85.4,0,0,0,,0,0,17.5,10.1,287.6,1029.4,81.7,8.4,40.9,3.6,2,,2010-12-26T08:43:16,2010-12-26T16:59:33,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-27,0,-2.7,-1.3,-3.1,-7.2,-5.2,-4,82,0,0,0,,0,0,25.9,14.5,140.1,1022.4,90.5,14.1,32,2.7,2,,2010-12-27T08:43:31,2010-12-27T17:00:17,0.72,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-28,2.3,-1.6,0.6,2.3,-5.5,-1.7,-1.2,87.5,1.144,100,20.83,"rain,snow",0,0,25.3,13.3,169.9,1018.1,94.9,8,10.1,0.8,1,,2010-12-28T08:43:44,2010-12-28T17:01:04,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-29,5.9,2.3,3.8,5,1.1,3,2.9,93.8,0,0,0,,0,0,16.1,8.4,108.8,1021,94.1,2.9,31.1,2.8,2,,2010-12-29T08:43:54,2010-12-29T17:01:54,0.79,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-30,4.6,1.6,2.9,2.1,-2.3,-0.3,1.6,91.3,0,0,0,,0,0,31.7,18,53.5,1022.5,90.2,7.5,32.6,2.7,1,,2010-12-30T08:44:00,2010-12-30T17:02:46,0.82,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-12-31,1.6,-0.2,0.8,-1.5,-3.8,-2.5,-0.4,91.1,0,0,0,,0,0,27,14.9,58.7,1025.1,97.3,5.2,42.9,3.6,2,,2010-12-31T08:44:04,2010-12-31T17:03:41,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-01,2.2,-0.8,0.8,2,-2.9,-0.4,-0.4,91.8,0.022,100,8.33,"rain,snow",0,0,21,8.9,344.4,1024.7,100,4.4,45.5,4,2,,2011-01-01T08:44:05,2011-01-01T17:04:38,0.9,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2011-01-02,3.9,0.5,2.4,1.3,-2,-0.1,0.3,86.3,0,0,0,,0,0,25.6,12.9,2.4,1026.2,84.9,12.6,52.9,4.5,3,,2011-01-02T08:44:02,2011-01-02T17:05:38,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07147099999,07150099999"
